id,versionId,eventDate,lastUpdated,url,artist.mbid,artist.name,artist.sortName,artist.disambiguation,artist.url,venue.id,venue.name,venue.city.id,venue.city.name,venue.city.state,venue.city.stateCode,venue.city.coords.lat,venue.city.coords.long,venue.city.country.code,venue.city.country.name,venue.url,tour.name,sets.set,info,song,4 no Uta,Akatsuki,Akumu no Rondo,Amore -Sousei-,Arkadia,Awadama Fever,BABYMETAL DEATH,Believing,Brand New Day,Breaking the Law,BxMxC,Catch Me If You Can,Chokotto Love,DA DA DANCE,Distortion,Divine Attack - Shingeki -,Doki Doki ☆ Morning,Doki Doki ☆ Morning / Iine!,Elevator Girl,Episode II Intro Video,FUTURE METAL,From Dusk Till Dawn,GJ!,Gimme Chocolate!!,Headbangeeeeerrrrr!!!!!,IN THE NAME OF,Iine!,"Ijime, Dame, Zettai",Intro Video,KARATE,Kagerou,Kimi to Anime ga Mitai~Answer for Animation With You,Kon! Kon!,LOVE Machine,Light and Darkness,MAYA,META! Meta Taro,METAL KINGDOM,METALI!!,METALIZM,Megitsune,Mirror Mirror,Mischiefs of Metal Gods,Monochrome,"NO RAIN, NO RAINBOW",Night Night Burn!,Oh! MAJINAI,Onedari Daisakusen,Over The Future,PA PA YA!!,Painkiller,Painkiller / Breaking the Law,RATATATA,Revolutionary Étude,Road of Resistance,Shanti Shanti Shanti,Shine,Sis. Anger,Song 3,Starlight,Syncopation,THE LEGEND,THE ONE,Tales of The Destinies,Tamashii no Refrain,The Hill of Wisteria,Time Wave,Uki Uki ★ Midnight,Video,White Love,YAVA!,festival
73a3be25,g53875ff1,23-09-2023,2023-09-25T17:55:21.375+0000,https://www.setlist.fm/setlist/babymetal/2023/highland-festival-grounds-at-the-kentucky-expo-center-louisville-ky-73a3be25.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,5bd3eb68,Highland Festival Grounds at the Kentucky Expo Center,4299276,Louisville,Kentucky,KY,38.2542376,-85.759407,US,United States,https://www.setlist.fm/venue/highland-festival-grounds-at-the-kentucky-expo-center-louisville-ky-usa-5bd3eb68.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Road of Resistance'}]}]",at Space Zebra Stage,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'Monochrome', 'METALI!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
53a253a9,g7387c635,21-09-2023,2023-09-23T02:16:13.452+0000,https://www.setlist.fm/setlist/babymetal/2023/byline-bank-aragon-ballroom-chicago-il-53a253a9.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,4bd01f36,Byline Bank Aragon Ballroom,4887398,Chicago,Illinois,IL,41.850033,-87.6500523,US,United States,https://www.setlist.fm/venue/byline-bank-aragon-ballroom-chicago-il-usa-4bd01f36.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4ba25fda,g7387da95,20-09-2023,2023-09-22T10:50:56.777+0000,https://www.setlist.fm/setlist/babymetal/2023/glc-live-at-20-monroe-grand-rapids-mi-4ba25fda.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3bd0e014,GLC Live at 20 Monroe,4994358,Grand Rapids,Michigan,MI,42.9633599,-85.6680863,US,United States,https://www.setlist.fm/venue/glc-live-at-20-monroe-grand-rapids-mi-usa-3bd0e014.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53a2771d,g4387b7a7,18-09-2023,2023-09-19T17:33:21.291+0000,https://www.setlist.fm/setlist/babymetal/2023/rbc-echo-beach-toronto-on-canada-53a2771d.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,73d29a81,RBC Echo Beach,6167865,Toronto,Ontario,ON,43.700113788,-79.416304194,CA,Canada,https://www.setlist.fm/venue/rbc-echo-beach-toronto-on-canada-73d29a81.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3ba200b0,g33865cad,17-09-2023,2023-09-18T02:27:22.340+0000,https://www.setlist.fm/setlist/babymetal/2023/michigan-lottery-amphitheatre-at-freedom-hill-sterling-heights-mi-3ba200b0.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,43d543df,Michigan Lottery Amphitheatre at Freedom Hill,5011148,Sterling Heights,Michigan,MI,42.5803122,-83.0302033,US,United States,https://www.setlist.fm/venue/michigan-lottery-amphitheatre-at-freedom-hill-sterling-heights-mi-usa-43d543df.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33a218dd,g4b8633a6,15-09-2023,2023-09-16T04:28:02.507+0000,https://www.setlist.fm/setlist/babymetal/2023/hammerstein-ballroom-new-york-ny-33a218dd.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,23d624df,Hammerstein Ballroom,5128581,New York,New York,NY,40.7142691,-74.0059729,US,United States,https://www.setlist.fm/venue/hammerstein-ballroom-new-york-ny-usa-23d624df.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Believing'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Believing', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2ba224de,g2386d0df,14-09-2023,2023-09-15T02:33:47.197+0000,https://www.setlist.fm/setlist/babymetal/2023/mgm-music-hall-at-fenway-boston-ma-2ba224de.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,6bd0725e,MGM Music Hall at Fenway,4930956,Boston,Massachusetts,MA,42.3584308,-71.0597732,US,United States,https://www.setlist.fm/venue/mgm-music-hall-at-fenway-boston-ma-usa-6bd0725e.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Believing'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Believing', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13a2394d,g7b868af0,12-09-2023,2023-09-13T08:28:17.274+0000,https://www.setlist.fm/setlist/babymetal/2023/td-pavilion-at-the-mann-philadelphia-pa-13a2394d.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,33d3f881,TD Pavilion at the Mann,4560349,Philadelphia,Pennsylvania,PA,39.952335,-75.163789,US,United States,https://www.setlist.fm/venue/td-pavilion-at-the-mann-philadelphia-pa-usa-33d3f881.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3ba2d860,g339944e9,09-09-2023,2023-09-11T02:31:59.836+0000,https://www.setlist.fm/setlist/babymetal/2023/toyota-presents-the-oakdale-theatre-wallingford-ct-3ba2d860.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,bd7ad72,Toyota Presents the Oakdale Theatre,4845056,Wallingford,Connecticut,CT,41.4570418,-72.8231552,US,United States,https://www.setlist.fm/venue/toyota-presents-the-oakdale-theatre-wallingford-ct-usa-bd7ad72.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1ba2e5ac,g43997353,08-09-2023,2023-09-09T21:08:54.997+0000,https://www.setlist.fm/setlist/babymetal/2023/upmc-events-center-moon-pa-1ba2e5ac.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,bd3a1f2,UPMC Events Center,5201821,Moon,Pennsylvania,PA,40.5116457800286,-80.2406215667725,US,United States,https://www.setlist.fm/venue/upmc-events-center-moon-pa-usa-bd3a1f2.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43a2ff03,gb9931be,06-09-2023,2023-09-07T04:43:38.770+0000,https://www.setlist.fm/setlist/babymetal/2023/agora-cleveland-oh-43a2ff03.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,6bd712be,Agora,5150529,Cleveland,Ohio,OH,41.4994954,-81.6954088,US,United States,https://www.setlist.fm/venue/agora-cleveland-oh-usa-6bd712be.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Believing'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Believing', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33a28895,g4399337f,05-09-2023,2023-09-07T05:27:56.021+0000,https://www.setlist.fm/setlist/babymetal/2023/nashville-municipal-auditorium-nashville-tn-33a28895.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,bd6c9ee,Nashville Municipal Auditorium,4644585,Nashville,Tennessee,TN,36.1658899,-86.7844432,US,United States,https://www.setlist.fm/venue/nashville-municipal-auditorium-nashville-tn-usa-bd6c9ee.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Believing'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Believing', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4ba2a78a,g5399ff69,03-09-2023,2023-09-04T08:53:01.446+0000,https://www.setlist.fm/setlist/babymetal/2023/coca-cola-roxy-atlanta-ga-4ba2a78a.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,1bd20174,Coca-Cola Roxy,4180439,Atlanta,Georgia,GA,33.7489954,-84.3879824,US,United States,https://www.setlist.fm/venue/coca-cola-roxy-atlanta-ga-usa-1bd20174.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3a2b1d7,g2b9998d2,02-09-2023,2023-09-03T21:07:09.499+0000,https://www.setlist.fm/setlist/babymetal/2023/orlando-amphitheater-orlando-fl-3a2b1d7.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,3bd50094,Orlando Amphitheater,4167147,Orlando,Florida,FL,28.5383355,-81.3792365,US,United States,https://www.setlist.fm/venue/orlando-amphitheater-orlando-fl-usa-3bd50094.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'Mirror Mirror'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'Mirror Mirror', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
73a54a71,g1b987178,31-08-2023,2023-09-01T04:04:41.046+0000,https://www.setlist.fm/setlist/babymetal/2023/south-side-ballroom-dallas-tx-73a54a71.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,7bd4fed4,South Side Ballroom,4684888,Dallas,Texas,TX,32.7830556,-96.8066667,US,United States,https://www.setlist.fm/venue/south-side-ballroom-dallas-tx-usa-7bd4fed4.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43a55733,g4b9807ea,30-08-2023,2023-08-31T11:52:45.649+0000,https://www.setlist.fm/setlist/babymetal/2023/713-music-hall-houston-tx-43a55733.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,5bd0df48,713 Music Hall,4699066,Houston,Texas,TX,29.7632836,-95.3632715,US,United States,https://www.setlist.fm/venue/713-music-hall-houston-tx-usa-5bd0df48.html,THE BABYKLOK TOUR 2023,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}]}]",,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1ba5e9f4,g539b373d,20-08-2023,2023-08-21T17:06:22.278+0000,https://www.setlist.fm/setlist/babymetal/2023/makuhari-messe-kokusai-tenjijou-hall-1-2-chiba-japan-1ba5e9f4.html,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,BABYMETAL,BABYMETAL,,https://www.setlist.fm/setlists/babymetal-5bd19f80.html,43d337cb,Makuhari Messe Kokusai Tenjijou Hall 1-2,2113015,Chiba,Chiba,04,35.362,140.622,JP,Japan,https://www.setlist.fm/venue/makuhari-messe-kokusai-tenjijou-hall-1-2-chiba-japan-43d337cb.html,,"[{'song': [{'name': 'BABYMETAL DEATH'}, {'name': 'Gimme Chocolate!!'}, {'name': 'PA PA YA!!'}, {'name': 'Distortion'}, {'name': 'BxMxC'}, {'name': 'MAYA'}, {'name': 'Monochrome'}, {'name': 'METALI!!', 'info': 'preceded by KAMI Band solos'}, {'name': 'Megitsune'}, {'name': 'Headbangeeeeerrrrr!!!!!'}, {'name': 'Road of Resistance'}, {'name': 'Ijime, Dame, Zettai'}]}]",at MOUNTAIN STAGE,"['BABYMETAL DEATH', 'Gimme Chocolate!!', 'PA PA YA!!', 'Distortion', 'BxMxC', 'MAYA', 'Monochrome', 'METALI!!', 'Megitsune', 'Headbangeeeeerrrrr!!!!!', 'Road of Resistance', 'Ijime, Dame, Zettai']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
